time,AuxSystemUp,CladDamaged,CladFailureDistThreshold,CladTempBranched,DG1_time_ratio,DG1recoveryTime,DG2recoveryTime,DeltaTimeScramToAux,DownStreamSpeed,Head_PumpA,Head_PumpB,InitialMassFlowPrimary,MassFlowRateIn_SC_A,MassFlowRateIn_SC_B,PrimPGrecovery,PrimPGrecoveryThreshold,PrimPGrecoveryTime,ScramStatus,SecPGrecoveryTime,UpstreamSpeed,a_Head_PumpA,a_Head_PumpB,a_MassFlowRateIn_SC_A,a_MassFlowRateIn_SC_B,a_friction2_CL_A,a_friction2_CL_B,a_power_CH1,a_power_CH2,a_power_CH3,auxAbsolute,avg_Fluid_Vel_C_L_A,avg_Fluid_Vel_H_L-A,avg_out_temp_sec_A,avg_temp_clad_CH1,avg_temp_clad_CH2,avg_temp_clad_CH3,avg_temp_fuel_CH1,avg_temp_fuel_CH2,avg_temp_fuel_CH3,crew1DG1,crew1DG1Threshold,crew1DG2CoupledDG1,crew1DG2CoupledDG1Threshold,crewSecPG,crewSecPGThreshold,init_Power_Fraction_CH1,init_Power_Fraction_CH2,init_Power_Fraction_CH3,power_CH1,power_CH2,power_CH3,reactor:power,scram_start_time,sec_inlet_velocity
100.9,0,0,0,1500,0,-14039.2756861,0,200,4.5879938555979,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5879938555979,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3373007637229,1.6113402775828,590.3922708637,682.05565870415,676.22766648477,666.818960427,1200.2744224717,1106.9624059768,954.13000694163,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420002094142
100.98685714286,0,0,0,1500,0,-14039.2756861,0,200,4.5866045176729,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5866045176729,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3362941229679,1.6108605673233,590.40122125717,682.0735352117,676.24562921349,666.83707658265,1200.2938912068,1106.9818575141,954.14944104686,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5419999988742
101.06229877551,0,0,0,1500,0,-14039.2756861,0,200,4.5869884944345,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5869884944345,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3365708843679,1.61100034774,590.40895478273,682.08952629948,676.2616584475,666.85318208343,1200.3107781667,1106.9987316609,954.16630338028,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000005761
101.12782522216,0,0,0,1500,0,-14039.2756861,0,200,4.5870351723475,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5870351723475,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3366085772946,1.6110125043681,590.41573760015,682.10336288596,676.2755187782,666.86709075836,1200.3254294933,1107.0133728449,954.18093577532,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.542000001272
101.18473962153,0,0,0,1500,0,-14039.2756861,0,200,4.5872538303701,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5872538303701,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3367675772962,1.611089930088,590.42160161453,682.11550036568,676.28765532573,666.87923651786,1200.3381470037,1107.0260815844,954.1936369257,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000005806
101.2341738427,0,0,0,1500,0,-14039.2756861,0,200,4.5871190348072,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5871190348072,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3366704950671,1.6110435262941,590.42669600671,682.12603929438,676.29819664428,666.8897898245,1200.3491873263,1107.0371143318,954.20466312578,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000007897
101.2771109948,0,0,0,1500,0,-14039.2756861,0,200,4.5873093330097,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5873093330097,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.336808782683,1.6111121948836,590.43111780596,682.13527544693,676.30742343299,666.89900987351,1200.3587740423,1107.0466942804,954.21423709646,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000008057
101.31440497834,0,0,0,1500,0,-14039.2756861,0,200,4.5871812459413,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5871812459413,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3367164747871,1.6110666807111,590.43495759494,682.14328853665,676.31543182934,666.90701748967,1200.3670988322,1107.0550130976,954.222550575,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000007995
101.3467974669,0,0,0,1500,0,-14039.2756861,0,200,4.587284605049,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.587284605049,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3367916381891,1.6111056170667,590.43829224751,682.15028174166,676.32241697045,666.91399614182,1200.3743284681,1107.0622374316,954.22977010231,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000008027
101.37493265697,0,0,0,1500,0,-14039.2756861,0,200,4.5872354760372,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5872354760372,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3367564479845,1.6110872235303,590.44118849106,682.15635834577,676.3284872068,666.92006179073,1200.3806071971,1107.0685114769,954.23603985931,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000008003
101.3993700792,0,0,0,1500,0,-14039.2756861,0,200,4.5872646001123,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5872646001123,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3367777739727,1.6110995169283,590.44370410946,682.16164652416,676.3337690385,666.92533856597,1200.38606026,1107.0739604094,954.24148497961,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000008022
101.42059572593,0,0,0,1500,0,-14039.2756861,0,200,4.5872574221947,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5872574221947,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3367728413657,1.6110965845926,590.44588920441,682.16624388496,676.33836078442,666.92992587963,1200.3907963192,1107.0786928351,954.24621403156,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.542000000801
101.43903171624,0,0,0,1500,0,-14039.2756861,0,200,4.5872627237088,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5872627237088,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3367768911242,1.6110993958215,590.44778724564,682.17024083245,676.34235269468,666.93391380515,1200.3949097083,1107.0828030342,954.25032125519,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000008017
101.45504469067,0,0,0,1500,0,-14039.2756861,0,200,4.5872635167848,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5872635167848,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3367776425989,1.6110998711795,590.44943596304,682.17371497145,676.34582238199,666.93738000083,1200.3984823285,1107.0863728586,954.25388846301,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000008014
101.46895310276,0,0,0,1500,0,-14039.2756861,0,200,4.5872650415314,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5872650415314,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3367789125975,1.6111008221378,590.45086811482,682.17673434584,676.34883784127,666.94039242296,1200.4015852962,1107.0894733795,954.2569866883,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000008015
101.48103355211,0,0,0,1500,0,-14039.2756861,0,200,4.5872660932443,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5872660932443,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3367798086077,1.611101478589,590.45211214837,682.17935820312,676.35145826966,666.94301022478,1200.4042803676,1107.0921663121,954.25967761054,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000008016
101.49152628526,0,0,0,1500,0,-14039.2756861,0,200,4.5872669955213,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5872669955213,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3367805832221,1.6111020625432,590.45319277092,682.18163816418,676.35373523606,666.94528492735,1200.406621173,1107.0945052501,954.26201479055,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000008016
101.5,0,0,0,1500,0,-14039.2756861,0,200,4.587267766173,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.587267766173,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3367811803803,1.611102636819,590.45406533151,682.18348035288,676.35557499771,666.94712287964,1200.4085115243,1107.0963940867,954.26390220025,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000005174
101.508,0,0,0,1500,0,-14039.2756861,0,200,4.5872683354209,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5872683354209,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.336781728099,1.6111029780998,590.45488936416,682.18521993121,676.35731227971,666.9488584692,1200.4102961669,1107.0981772939,954.26568405409,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000013848
101.51819428571,0,0,0,1500,0,-14039.2756861,0,200,4.5872687073955,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5872687073955,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.336782426292,1.6111028497377,590.45594069545,682.18743509556,676.35952451636,666.95106856514,1200.4125702563,1107.1004495455,954.26795457155,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000016054
101.53118471837,0,0,0,1500,0,-14039.2756861,0,200,4.5872691077194,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5872691077194,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3367833113312,1.611102600029,590.45728241207,682.19025330885,676.36233900608,666.95388035656,1200.4154679761,1107.1033449099,954.27084771195,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000008581
101.54773824112,0,0,0,1500,0,-14039.2756861,0,200,4.5872695669758,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5872695669758,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.336784399929,1.6111023470158,590.45899537807,682.1938352908,676.36591627162,666.95745424406,1200.4191602154,1107.1070341273,954.27453407435,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000008543
101.56883215868,0,0,0,1500,0,-14039.2756861,0,200,4.5872700723569,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5872700723569,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3367857353565,1.6111020375359,590.46118332914,682.19838316072,676.37045820724,666.96199199407,1200.4238645098,1107.1117345409,954.27923082057,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000008624
101.59571183649,0,0,0,1500,0,-14039.2756861,0,200,4.5872706046845,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5872706046845,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3367873609954,1.6111016283385,590.46397950071,682.20415045865,676.37621811529,666.96774678482,1200.4298575872,1107.1177226309,954.2852141983,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000008631
101.62996422593,0,0,0,1500,0,-14039.2756861,0,200,4.5872711346053,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5872711346053,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.336789321121,1.6111010767734,590.46755511132,682.21145450032,676.3835130937,666.9750355893,1200.4374911363,1107.12534977,954.29283528562,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000008635
101.67361155647,0,0,0,1500,0,-14039.2756861,0,200,4.5872716173675,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5872716173675,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3367916579528,1.611100322429,590.47212982439,682.22069186878,676.39273957637,666.98425464524,1200.4472115455,1107.1350619493,954.30253970275,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.542000000864
101.72923072625,0,0,0,1500,0,-14039.2756861,0,200,4.587271985415,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.587271985415,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3367943966865,1.6110992826624,590.47798362427,682.23235869473,676.40439365668,666.99589952218,1200.4595845293,1107.1474243935,954.3148922048,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000008646
101.80010543974,0,0,0,1500,0,-14039.2756861,0,200,4.587272111918,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.587272111918,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3367975214423,1.6110978393056,590.48546851114,682.24707912116,676.41909953352,667.01059291898,1200.4753258621,1107.163152288,954.33060735252,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000008652
101.89042007463,0,0,0,1500,0,-14039.2756861,0,200,4.587271784408,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.587271784408,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3368009835637,1.6110958205508,590.49501817601,682.26564809371,676.43765214615,667.02912608922,1200.4953400298,1107.1831494174,954.35058800715,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000008659
102.00550672368,0,0,0,1500,0,-14039.2756861,0,200,4.5872707405882,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5872707405882,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3368047522351,1.6110929584839,590.5071561254,682.28909615673,676.46108167052,667.05252188614,1200.5207696083,1107.2085575131,954.37597436387,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000008667
102.15215999646,0,0,0,1500,0,-14039.2756861,0,200,4.587268864966,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.587268864966,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3368089305457,1.6110888634549,590.52250681475,682.31877810667,676.4907418699,667.08212271302,1200.5530592039,1107.2408201241,954.40820731775,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000008675
102.2,0,0,0,1500,0,-14039.2756861,0,200,4.5872809770588,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5872809770588,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3368104789712,1.6111033866526,590.5273345426,682.32886663899,676.50082320476,667.09218613512,1200.5635899265,1107.2513420794,954.41871943799,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5419999992529
102.4,0,0,0,1500,0,-14039.2756861,0,200,4.5872230912175,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5872230912175,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.336787761978,1.6110705305874,590.5484390246,682.36967165843,676.54160603522,667.13285728581,1200.6074616725,1107.2951782408,954.46250953627,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000022368
102.60011235955,0,0,0,1500,0,-14039.2756861,0,200,4.587487956628,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.587487956628,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3369791411651,1.6111610962475,590.5682190464,682.41055718379,676.58243042551,667.17353163514,1200.6512201565,1107.3388988042,954.50617708038,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000006909
102.80033714178,0,0,0,1500,0,-14039.2756861,0,200,4.585946649982,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.585946649982,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3358705293283,1.6106213905361,590.58832424099,682.45071171666,676.62275286539,667.21402811459,1200.6948144089,1107.3824718533,954.54971771619,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000007732
103.00067440983,0,0,0,1500,0,-14039.2756861,0,200,4.5867328050581,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5867328050581,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3364352449399,1.6109064923585,590.60773565487,682.49314719333,676.66511322934,667.25623606786,1200.7384483195,1107.4260776516,954.59327998245,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000007705
103.20112422692,0,0,0,1500,0,-14039.2756861,0,200,4.5873067331266,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5873067331266,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3368607018473,1.6110928571151,590.62738560046,682.5361111506,676.70795888305,667.29888504902,1200.7821344691,1107.4697271979,954.63687384957,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.542000000855
103.40168665626,0,0,0,1500,0,-14039.2756861,0,200,4.5873533538292,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5873533538292,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3368934070246,1.6111166303699,590.64695087226,682.5785850562,676.75035031182,667.34116361062,1200.8258018001,1107.5133548659,954.68044362053,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000008649
103.60236176112,0,0,0,1500,0,-14039.2756861,0,200,4.5869156838626,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5869156838626,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3365865489158,1.6109593795953,590.6667376475,682.61968381377,676.79144784778,667.38227397754,1200.8693316266,1107.5568493214,954.72388833204,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000008936
103.80314960481,0,0,0,1500,0,-14039.2756861,0,200,4.5869784303901,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5869784303901,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.3366289637036,1.610989710809,590.68607679023,682.66102151834,676.83276041886,667.42357965633,1200.9127685084,1107.6002519252,954.76724519271,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000007433
104.00405025065,0,0,0,1500,0,-14039.2756861,0,200,4.5875387591595,8.9,8.9,0,2.542,2.542,0,0,0,0,-78600,4.5875387591595,8.9,8.9,2.542,2.542,0.001,0.001,0.333672612,0.369921461,0.296405926,0.001,3.337046615939,1.6111730649915,590.70578431867,682.70200198896,676.87364360687,667.46433836424,1200.9560974611,1107.643541421,954.81048211558,0,0,0,0,0,0,0.333672612,0.369921461,0.296405926,0.333672612,0.369921461,0.296405926,2771999790,101,2.5420000009339
