y0,angle,r,t,prefix,ProbabilityWeight-angle,ProbabilityWeight-y0,ProbabilityWeight,PointProbability
0.733333333333,58.3333333333,82.5181645076,5.23948226763,172,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.8,58.3333333333,82.5588192788,5.2420636381,173,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.866666666667,58.3333333333,82.5994342858,5.24464248374,174,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.933333333333,58.3333333333,82.6400096451,5.24721881196,175,0.0666666666667,0.0666666666666,0.00444444444444,0.0125
1.0,58.3333333333,82.6805454725,5.2497926301,176,0.0666666666667,0.0333333333333,0.00222222222222,0.0125
0.0,63.6666666667,73.0212976373,5.48711332845,177,0.0666666666667,0.0333333333333,0.00222222222222,0.0125
0.0666666666667,63.6666666667,73.0542797317,5.48959173538,178,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.133333333333,63.6666666667,73.0872320852,5.49206790746,179,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.2,63.6666666667,73.1201547783,5.49454185073,180,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.266666666667,63.6666666667,73.1530478908,5.49701357119,181,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.333333333333,63.6666666667,73.1859115022,5.49948307484,182,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.4,63.6666666667,73.218745692,5.50195036761,183,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.466666666667,63.6666666667,73.2515505388,5.50441545545,184,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.533333333333,63.6666666667,73.2843261213,5.50687834424,185,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.6,63.6666666667,73.3170725177,5.50933903987,186,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.666666666667,63.6666666667,73.3497898057,5.51179754818,187,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.733333333333,63.6666666667,73.3824780629,5.514253875,188,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.8,63.6666666667,73.4151373663,5.51670802611,189,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.866666666667,63.6666666667,73.4477677929,5.51916000731,190,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.933333333333,63.6666666667,73.480369419,5.52160982432,191,0.0666666666667,0.0666666666666,0.00444444444444,0.0125
1.0,63.6666666667,73.5129423208,5.52405748287,192,0.0666666666667,0.0333333333333,0.00222222222222,0.0125
0.0,69.0,61.4507699717,5.71579852957,193,0.0666666666667,0.0333333333333,0.00222222222222,0.0125
0.133333333333,69.0,61.5019092849,5.72055521548,195,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.2,69.0,61.5274471024,5.72293059694,196,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.266666666667,69.0,61.5529637642,5.72530401061,197,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.0666666666667,69.0,61.476350259,5.71817786133,194,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.333333333333,69.0,61.5784593227,5.72767546138,198,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.4,69.0,61.6039338303,5.73004495412,199,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.466666666667,69.0,61.6293873389,5.73241249365,200,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.533333333333,69.0,61.6548199005,5.73477808481,201,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.6,69.0,61.6802315666,5.73714173239,202,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.666666666667,69.0,61.7056223888,5.73950344119,203,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.733333333333,69.0,61.7309924181,5.74186321595,204,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.8,69.0,61.7563417056,5.74422106143,205,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.866666666667,69.0,61.7816703021,5.74657698236,206,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.933333333333,69.0,61.8069782582,5.74893098342,207,0.0666666666667,0.0666666666666,0.00444444444444,0.0125
1.0,69.0,61.8322656242,5.75128306932,208,0.0666666666667,0.0333333333333,0.00222222222222,0.0125
0.0,74.3333333333,47.7565831772,5.89499395382,209,0.0666666666667,0.0333333333333,0.00222222222222,0.0125
0.0666666666667,74.3333333333,47.7752731749,5.89730101635,210,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.133333333333,74.3333333333,47.7939485664,5.89960627591,211,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.2,74.3333333333,47.812609386,5.90190973674,212,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.266666666667,74.3333333333,47.8312556676,5.90421140303,213,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.333333333333,74.3333333333,47.8498874453,5.90651127897,214,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.4,74.3333333333,47.8685047527,5.90880936873,215,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.466666666667,74.3333333333,47.8871076237,5.91110567648,216,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.533333333333,74.3333333333,47.9056960916,5.91340020634,217,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.6,74.3333333333,47.92427019,5.91569296244,218,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.666666666667,74.3333333333,47.942829952,5.91798394888,219,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.733333333333,74.3333333333,47.9613754108,5.92027316977,220,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.8,74.3333333333,47.9799065995,5.92256062917,221,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.866666666667,74.3333333333,47.9984235509,5.92484633115,222,0.0666666666667,0.0666666666667,0.00444444444444,0.0125
0.933333333333,74.3333333333,48.0169262978,5.92713027975,223,0.0666666666667,0.0666666666666,0.00444444444444,0.0125
1.0,74.3333333333,48.0354148728,5.92941247899,224,0.0666666666667,0.0333333333333,0.00222222222222,0.0125
0.0,79.6666666667,32.411990637,6.02314805218,225,0.0666666666666,0.0333333333333,0.00222222222222,0.0125
0.0666666666667,79.6666666667,32.4241415387,6.02540606467,226,0.0666666666666,0.0666666666667,0.00444444444444,0.0125
0.133333333333,79.6666666667,32.4362833435,6.02766238669,227,0.0666666666666,0.0666666666667,0.00444444444444,0.0125
0.2,79.6666666667,32.4484160719,6.02991702203,228,0.0666666666666,0.0666666666667,0.00444444444444,0.0125
0.266666666667,79.6666666667,32.4605397442,6.03216997446,229,0.0666666666666,0.0666666666667,0.00444444444444,0.0125
0.333333333333,79.6666666667,32.4726543806,6.03442124775,230,0.0666666666666,0.0666666666667,0.00444444444444,0.0125
0.4,79.6666666667,32.4847600013,6.03667084564,231,0.0666666666666,0.0666666666667,0.00444444444444,0.0125
0.466666666667,79.6666666667,32.4968566265,6.03891877188,232,0.0666666666666,0.0666666666667,0.00444444444444,0.0125
0.533333333333,79.6666666667,32.508944276,6.04116503017,233,0.0666666666666,0.0666666666667,0.00444444444444,0.0125
0.6,79.6666666667,32.5210229699,6.04340962424,234,0.0666666666666,0.0666666666667,0.00444444444444,0.0125
0.666666666667,79.6666666667,32.5330927281,6.04565255777,235,0.0666666666666,0.0666666666667,0.00444444444444,0.0125
0.733333333333,79.6666666667,32.5451535704,6.04789383444,236,0.0666666666666,0.0666666666667,0.00444444444444,0.0125
0.8,79.6666666667,32.5572055164,6.05013345792,237,0.0666666666666,0.0666666666667,0.00444444444444,0.0125
0.866666666667,79.6666666667,32.5692485859,6.05237143186,238,0.0666666666666,0.0666666666667,0.00444444444444,0.0125
0.933333333333,79.6666666667,32.5812827983,6.0546077599,239,0.0666666666666,0.0666666666666,0.00444444444444,0.0125
1.0,79.6666666667,32.5933081734,6.05684244567,240,0.0666666666666,0.0333333333333,0.00222222222222,0.0125
0.0,85.0,15.9472816225,6.09915121281,241,0.0333333333333,0.0333333333333,0.00111111111111,0.0125
0.0666666666667,85.0,15.9531120684,6.10138110829,242,0.0333333333333,0.0666666666667,0.00222222222222,0.0125
0.133333333333,85.0,15.9589382572,6.10360937562,243,0.0333333333333,0.0666666666667,0.00222222222222,0.0125
0.2,85.0,15.9647601983,6.10583601836,244,0.0333333333333,0.0666666666667,0.00222222222222,0.0125
