X1,X2,Y1,Y2,ProbabilityWeight,ProbabilityWeight-X2,prefix,PointProbability,ProbabilityWeight-X1
-0.0821696230688,1167.43088029,-92.4273553919,4085.95056226,1.0,1.0,25,0.000916635557381,1.0
-0.079729308836,1436.16072075,-111.004101643,5026.50671212,1.0,1.0,26,0.000921173607459,1.0
0.206583192242,667.604703612,141.415910828,2336.76107088,1.0,1.0,27,0.000585022530106,1.0
0.38438533118,111.390390459,46.3168321269,390.135436339,1.0,1.0,28,0.00015730821215,1.0
-0.0393262428076,327.994850075,-9.39880511369,1147.95444689,1.0,1.0,29,0.000978260636274,1.0
-0.0202546992507,1440.58816681,-25.6786800627,5042.04440553,1.0,1.0,30,0.000992254761591,1.0
-0.0772720506504,620.351493037,-44.435831991,2171.1761352,1.0,1.0,31,0.000925626613631,1.0
-0.276750234976,1954.06477711,-537.287886223,6839.03299472,1.0,1.0,32,0.000382881060505,1.0
0.143141679623,1787.76427586,259.403581217,6257.2751647,1.0,1.0,33,0.000772003277428,1.0
0.123750653172,622.471159935,80.5312126229,2178.73568523,1.0,1.0,34,0.000823596107506,1.0
0.500165763299,1093.43923607,550.400870132,3827.38744229,1.0,1.0,35,4.37300568849e-05,1.0
0.116057688171,33.8172842827,7.42475583407,118.441735371,1.0,1.0,36,0.000842809297594,1.0
-0.153149162868,1389.49729255,-209.300347162,4863.13331952,1.0,1.0,37,0.000743913470415,1.0
0.190919165655,1264.06114392,244.833498933,4424.34764712,1.0,1.0,38,0.000632374292161,1.0
-0.0239089150729,1711.00933377,-37.4083768501,5988.51593197,1.0,1.0,39,0.00099025511139,1.0
0.412646739645,815.190931972,339.885880266,2853.45711462,1.0,1.0,40,0.000118704997683,1.0
0.285517880366,966.305974165,279.397633528,3382.27077209,1.0,1.0,41,0.000359999376983,1.0
0.400297999576,1102.40492669,444.790486879,3858.69745203,1.0,1.0,42,0.000134575710652,1.0
0.091491287014,1731.5417616,161.920984287,6060.4602095,1.0,1.0,43,0.000898273741032,1.0
-0.266654037797,487.345555911,-126.452660286,1705.52278786,1.0,1.0,44,0.000410059943446,1.0
0.0293267483978,999.433389632,32.8101315581,3498.03739244,1.0,1.0,45,0.000986691397935,1.0
0.0328742697057,493.490005493,19.7231235376,1727.23803121,1.0,1.0,46,0.000983973613207,1.0
-0.181762308563,929.766668689,-165.496536126,3254.0561068,1.0,1.0,47,0.000659933347165,1.0
-0.230550421558,293.975618271,-64.2762027199,1028.75327865,1.0,1.0,48,0.000513212166684,1.0
0.0914633353607,1244.34524291,117.311966257,4355.27237453,1.0,1.0,49,0.000898331163716,1.0
0.0837258513767,1108.14640185,96.2805009446,3878.57101456,1.0,1.0,50,0.000913682213715,1.0
-0.213251021964,32.8817167396,-3.51205969866,114.936732873,1.0,1.0,51,0.000564905280153,1.0
-0.160634737449,629.442871229,-97.6103903589,2202.93760499,1.0,1.0,52,0.000722389209528,1.0
0.0303448795429,1713.03609705,55.4818740177,5995.6475811,1.0,1.0,53,0.000985942369907,1.0
0.0149373352294,1090.60556094,19.7907408669,3817.12991944,1.0,1.0,54,0.000994578471994,1.0
0.108305825835,868.575456754,97.5717821439,3040.08991272,1.0,1.0,55,0.000861332967997,1.0
-0.229295707107,377.581979702,-83.0779270265,1321.37642196,1.0,1.0,56,0.000516926932501,1.0
-0.186369828197,761.837076107,-138.483444988,2666.2993075,1.0,1.0,57,0.000646088596185,1.0
-0.0300594397563,636.237345318,-15.6249381523,2226.80966701,1.0,1.0,58,0.000986154885522,1.0
0.0443318820508,1157.09245511,54.796086242,4049.85462521,1.0,1.0,59,0.000973153280678,1.0
-0.191047375006,150.303693989,-25.2151261902,525.929195799,1.0,1.0,60,0.000631987305207,1.0
0.578512997055,711.80138055,415.28634997,2491.70979102,1.0,1.0,61,1.52052681091e-05,1.0
0.0578895986852,1809.93085164,108.276170649,6334.79850345,1.0,1.0,62,0.000956439925676,1.0
-0.116088098743,1750.69011276,-199.734286679,6127.334133,1.0,1.0,63,0.00084273492626,1.0
0.217079178156,1360.77489829,298.895896576,4762.86409943,1.0,1.0,64,0.000553391623657,1.0
0.356186208137,927.46094403,333.848796849,3246.36263445,1.0,1.0,65,0.000204230726118,1.0
-0.508336494581,275.152758294,-136.370188625,962.678818481,1.0,1.0,66,3.94499647764e-05,1.0
-0.000266444051168,1243.51959705,3.16867160086,4352.31840315,1.0,1.0,67,0.000997355387732,1.0
-0.0671687739064,70.8756377154,-1.26062968518,248.017713862,1.0,1.0,68,0.000942666440667,1.0
-0.00173186786524,1279.71353505,1.28370525193,4478.99616036,1.0,1.0,69,0.000997318880532,1.0
0.303419426024,418.285955307,130.416084473,1464.21323717,1.0,1.0,70,0.000315549700801,1.0
-0.0798801859515,1524.20202632,-118.25354129,5334.65117598,1.0,1.0,71,0.000920896359581,1.0
0.0150124801046,210.345910445,6.65781379564,736.221195295,1.0,1.0,72,0.000994550492718,1.0
-0.211680809007,292.790650458,-58.4781617586,1024.61910004,1.0,1.0,73,0.000569636529383,1.0
-0.0578482391541,167.803376486,-6.20712985386,587.271323935,1.0,1.0,74,0.000956497156721,1.0
-0.0669318597616,790.168802904,-49.3874675039,2765.54395786,1.0,1.0,75,0.000943040875393,1.0
-0.0319070394059,440.178069854,-10.5447790205,1540.60090956,1.0,1.0,76,0.000984744593302,1.0
0.241804438643,1849.55703417,450.731100387,6473.6188827,1.0,1.0,77,0.000480218264909,1.0
-0.057843382088,442.485718625,-22.0948704909,1548.65952482,1.0,1.0,78,0.000956503875203,1.0
0.206693512094,14.0415490638,6.40229709123,49.2901071816,1.0,1.0,79,0.000584689216185,1.0
-0.135345430038,1341.99595948,-178.133020245,4696.89111639,1.0,1.0,80,0.000793241910946,1.0
0.410085078642,795.31952571,329.648670246,2783.90539954,1.0,1.0,81,0.000121873778219,1.0
0.0329007095208,1686.96791206,59.0024412455,5904.4107227,1.0,1.0,82,0.00098395222335,1.0
-0.212616963969,1689.67469448,-355.753503636,5913.71259882,1.0,1.0,83,0.000566815233549,1.0
0.192360077193,1447.085732,281.861523112,5064.93471405,1.0,1.0,84,0.000628023797422,1.0
-0.16117778466,57.8826242261,-5.82939314307,202.476360342,1.0,1.0,85,0.000720812878153,1.0
-0.0102033419404,0.441838055952,3.49549177523,1.53929085647,1.0,1.0,86,0.000996059205031,1.0
0.147900309751,1606.30500121,241.073007235,5622.17103446,1.0,1.0,87,0.000758753367548,1.0
0.0515552977391,85.3075110552,7.89805413183,298.612377402,1.0,1.0,88,0.000964764173705,1.0
-0.337970492152,621.035204879,-206.391573837,2173.38663773,1.0,1.0,89,0.000239201760354,1.0
-0.0283041352565,699.868590268,-16.3091752408,2449.52025304,1.0,1.0,90,0.000987418537841,1.0
0.377548244316,1706.68591412,647.856270476,5973.66498321,1.0,1.0,91,0.000167892617104,1.0
-0.0569590926646,1272.73382928,-68.9937641194,4454.52853112,1.0,1.0,92,0.000957718432515,1.0
-0.0412745152723,1247.80896382,-48.002710134,4367.3024812,1.0,1.0,93,0.000976342288946,1.0
-0.395234859573,430.48146284,-166.641280514,1506.40845554,1.0,1.0,94,0.000141524892903,1.0
0.260364843303,1454.02580114,382.077199874,5089.27255939,1.0,1.0,95,0.00042740622415,1.0
0.137486068956,975.936705008,137.677701122,3415.87470778,1.0,1.0,96,0.000787471997622,1.0
0.060130403864,212.968082682,16.3058568218,745.430380671,1.0,1.0,97,0.000953283396609,1.0
0.236060782028,1166.17560833,278.788326084,4081.7798717,1.0,1.0,98,0.000496979804672,1.0
-0.00266477424941,918.728742031,1.05179530605,3215.54873177,1.0,1.0,99,0.000997267748612,1.0
0.0987378738559,806.739252248,83.1557185231,2823.65649938,1.0,1.0,100,0.000882927820951,1.0
-0.329165310952,499.933208455,-161.060670016,1749.53581388,1.0,1.0,101,0.000257426830616,1.0
0.225640222485,865.481016893,198.787329208,3029.34150728,1.0,1.0,102,0.000527785090836,1.0
0.193298480014,1288.25680243,252.518081778,4509.03411744,1.0,1.0,103,0.000625189167072,1.0
0.199646909245,1346.13635283,272.251962265,4711.61698773,1.0,1.0,104,0.000605995127928,1.0
-0.491885903562,499.947480508,-242.417118183,1749.47186165,1.0,1.0,105,4.8458670229e-05,1.0
0.0464858525697,1523.43559813,74.318202614,5332.05713355,1.0,1.0,106,0.000970776600108,1.0
0.0799422017705,587.308200679,50.4507106801,2055.63466192,1.0,1.0,107,0.000920782273158,1.0
-0.10136733749,933.302897712,-91.1064298131,3266.48918485,1.0,1.0,108,0.000877139756444,1.0
0.0516818876499,1701.49919291,91.4366901242,5955.28335249,1.0,1.0,109,0.000964606582869,1.0
0.090885605553,1379.59824535,128.885621948,4828.65747863,1.0,1.0,110,0.000899514915053,1.0
0.250318733128,1023.97597372,259.820368495,3584.09113114,1.0,1.0,111,0.000455713671547,1.0
-0.0985180857705,1180.76634015,-112.826839574,4132.61322788,1.0,1.0,112,0.000883406436912,1.0
-0.153151668605,1807.98950694,-273.396609807,6327.85606811,1.0,1.0,113,0.000743906333445,1.0
0.203749941916,903.641427146,187.616888294,3162.88761997,1.0,1.0,114,0.000593586272397,1.0
0.051196906896,172.861443873,12.3499712479,605.05089139,1.0,1.0,115,0.00096520837436,1.0
-0.0520845018253,1190.29008625,-58.4956661698,4165.97884272,1.0,1.0,116,0.000964102974884,1.0
-0.23707613996,225.455390808,-49.9500937858,788.927914529,1.0,1.0,117,0.000494004363046,1.0
-0.287740390609,675.286351395,-190.807158523,2363.30081161,1.0,1.0,118,0.000354311473921,1.0
-0.143680380106,1755.6660701,-248.75476829,6144.73066907,1.0,1.0,119,0.000770513677154,1.0
0.232314743728,790.330930331,187.105527541,2766.32087648,1.0,1.0,120,0.00050799992454,1.0
-0.113606183183,842.018815885,-92.1585438409,2946.98633127,1.0,1.0,121,0.000848761722477,1.0
-0.0648333906053,343.254357656,-18.7543438469,1201.34486842,1.0,1.0,122,0.000946305962393,1.0
0.266861544017,401.451204997,110.631888413,1405.26602057,1.0,1.0,123,0.000409492875467,1.0
-0.137594186773,1484.91361912,-200.81548185,5197.10135097,1.0,1.0,124,0.00078717929872,1.0
0.00610357919088,295.396744342,5.30297742182,1033.8928777,1.0,1.0,125,0.000996891941033,1.0
0.164726680662,1174.93887413,197.043780715,4112.40136812,1.0,1.0,126,0.000710466686782,1.0
-0.0469393093822,1208.13780818,-53.2091543546,4228.44947112,1.0,1.0,127,0.0009702626581,1.0
0.0800798474364,738.361668945,62.627889802,2584.3218972,1.0,1.0,128,0.000920528789745,1.0
0.000567853996291,812.476350649,3.96136794261,2843.66762477,1.0,1.0,129,0.000997352252728,1.0
0.36171515264,1811.98961889,658.924101577,6342.21686671,1.0,1.0,130,0.000194344995172,1.0
-0.44310936995,919.771580705,-404.059405624,3218.89035591,1.0,1.0,131,8.56941129238e-05,1.0
0.195646507117,652.050483658,131.071399592,2282.31364536,1.0,1.0,132,0.000618092797602,1.0
0.414566712752,1250.54437976,521.934072666,4377.19552585,1.0,1.0,133,0.000116371604673,1.0
0.0145863098058,743.575934494,14.3460289447,2602.52598115,1.0,1.0,134,0.000994707322386,1.0
-0.298566280394,1492.1149126,-441.995199376,5222.1931977,1.0,1.0,135,0.000327286277283,1.0
0.16933560135,824.642582989,143.141347689,2886.36757538,1.0,1.0,136,0.000696923903352,1.0
-0.234759592571,687.11928853,-157.807844223,2404.75317814,1.0,1.0,137,0.000500800201506,1.0
-0.185002772586,373.699411837,-65.6354273036,1307.81843949,1.0,1.0,138,0.000650201768402,1.0
-0.210056484048,310.520442275,-61.7268323293,1086.67450842,1.0,1.0,139,0.000574535259603,1.0
-0.294772818658,251.302275865,-70.577080192,879.351624555,1.0,1.0,140,0.000336625275049,1.0
0.0369509779796,992.406860225,40.170404039,3473.44987647,1.0,1.0,141,0.000980478645578,1.0
0.308136189221,1381.86542023,429.302744608,4836.74466615,1.0,1.0,142,0.000304374594655,1.0
-0.115428097646,145.876667496,-13.33826622,510.487536569,1.0,1.0,143,0.000844346098098,1.0
-0.0941125760709,1826.46637033,-168.393455219,6392.56641736,1.0,1.0,144,0.000892827451472,1.0
-0.0148686996784,1588.35710436,-20.1168047668,5559.23945716,1.0,1.0,145,0.000994603905601,1.0
-0.0792589520318,1176.02368472,-89.7104048151,4116.02741524,1.0,1.0,146,0.000922035091005,1.0
0.298451061852,1248.17124131,376.018032343,4368.80826034,1.0,1.0,147,0.000327567813233,1.0
-0.170654476646,1388.2172544,-233.405489021,4858.64093226,1.0,1.0,148,0.000693028532626,1.0
0.266089362563,101.874391572,30.6076919149,356.746633056,1.0,1.0,149,0.000411604810039,1.0
-0.294689144116,1822.08831232,-533.449645259,6377.10281071,1.0,1.0,150,0.000336832880978,1.0
-0.440389982219,1561.24781388,-684.057896993,5464.05907559,1.0,1.0,151,8.83067320597e-05,1.0
-0.175195432585,1598.06227675,-276.473211872,5593.09533181,1.0,1.0,152,0.000679556280139,1.0
-0.174819651727,1737.5255585,-300.253613004,6081.21708101,1.0,1.0,153,0.000680674465807,1.0
-0.0445329071171,361.950131683,-12.6186915953,1266.79428786,1.0,1.0,154,0.000972935999201,1.0
-0.0487023086983,1370.99127084,-63.2704400953,4798.43535633,1.0,1.0,155,0.000968219787831,1.0
0.121514123171,551.940637769,70.5685826408,1931.87729208,1.0,1.0,156,0.000829262726186,1.0
-0.244421754838,1064.90550215,-256.786071573,3726.9981623,1.0,1.0,157,0.000472639585794,1.0
-0.105662073883,498.884465196,-49.2131672208,1746.02166473,1.0,1.0,158,0.000867445016051,1.0
-0.170300044377,127.328870848,-18.1841123558,445.531837936,1.0,1.0,159,0.000694076189083,1.0
-0.194389130602,127.082183055,-21.2033950791,444.651568302,1.0,1.0,160,0.000621893511529,1.0
0.0486065969099,26.7507378074,4.80026232965,93.6616069438,1.0,1.0,161,0.000968332514654,1.0
-0.108054886476,1727.60875843,-183.176568266,6046.55501607,1.0,1.0,162,0.000861917725294,1.0
-0.0247918996684,1077.14319208,-23.2044259465,3769.98381794,1.0,1.0,163,0.000989722966688,1.0
0.102321798265,812.817702259,86.6689689566,2844.93358317,1.0,1.0,164,0.000875010749087,1.0
0.0197257439557,1041.83008965,24.0508735938,3646.4191218,1.0,1.0,165,0.000992517097162,1.0
-0.1351110367,999.388720607,-131.528446108,3497.7659444,1.0,1.0,166,0.000793870736787,1.0
0.0220240211111,694.013021117,18.7849574284,2429.06099072,1.0,1.0,167,0.000991327379184,1.0
0.30430581097,1849.15151723,566.207552057,6472.24332437,1.0,1.0,168,0.000313432090248,1.0
0.0588938929444,1349.68202732,82.9880288261,4723.92832135,1.0,1.0,169,0.00095503875244,1.0
-0.237401538006,1891.19675241,-445.473017694,6619.02245235,1.0,1.0,170,0.000493051890396,1.0
0.0692095799214,76.1203551842,8.76825780576,266.469689851,1.0,1.0,171,0.000939392581541,1.0
0.28037188003,1692.32000683,477.978941926,5923.31628421,1.0,1.0,172,0.000373345088457,1.0
0.188924053999,1961.61294541,374.095870025,6865.77755579,1.0,1.0,173,0.00063839315484,1.0
0.324064204151,288.478541721,96.9855690375,1009.90174097,1.0,1.0,174,0.000268375721823,1.0
-0.249944002113,580.091258646,-141.490330777,2030.14444446,1.0,1.0,175,0.000456782797332,1.0
0.115800192286,1398.05643898,165.395204461,4893.27859658,1.0,1.0,176,0.000843438504597,1.0
0.0921160333922,59.2172020253,8.95485375915,207.324688312,1.0,1.0,177,0.000896986674085,1.0
0.196849348855,1184.25241653,236.619317073,4145.02125238,1.0,1.0,178,0.000614455938943,1.0
0.0720622720531,458.08338664,36.510529631,1603.34229683,1.0,1.0,179,0.000934672231035,1.0
-0.184868042977,886.85203504,-160.450600128,3103.85271501,1.0,1.0,180,0.000650606909728,1.0
-0.0280265702692,1913.99716258,-50.1427759721,6698.97045043,1.0,1.0,181,0.000987611540638,1.0
0.318576079033,183.129902972,61.8408064424,641.177663656,1.0,1.0,182,0.000280472049384,1.0
-0.0734513254746,756.323215262,-52.0529426482,2647.07983749,1.0,1.0,183,0.000932313690439,1.0
-0.232774063387,1197.04485154,-275.140994149,4189.49403854,1.0,1.0,184,0.00050664521914,1.0
-0.174498877347,569.588642234,-95.8925786196,1993.43809861,1.0,1.0,185,0.000681628524192,1.0
0.14422544673,82.6683398529,15.4228782457,289.440147298,1.0,1.0,186,0.00076900372035,1.0
-0.0116656570034,710.030490232,-4.78297216099,2485.09854985,1.0,1.0,187,0.000995661117822,1.0
-0.129612440519,5.60574699324,2.77342545128,19.529385768,1.0,1.0,188,0.000808447499916,1.0
0.0240949831506,984.739920819,27.2272917999,3446.60658936,1.0,1.0,189,0.000990144555664,1.0
0.165100164145,1366.09072549,229.041803017,4781.43310934,1.0,1.0,190,0.000709373544204,1.0
0.0470544515882,1804.25161817,88.3980704201,6314.91360172,1.0,1.0,191,0.000970131406826,1.0
0.269212264475,1623.58176048,440.588122298,5682.72461025,1.0,1.0,192,0.000403093082474,1.0
-0.134779739318,1644.08052565,-218.088744665,5754.18749395,1.0,1.0,193,0.000794758523366,1.0
0.0864324781846,1092.72195331,97.9466663914,3824.58733932,1.0,1.0,194,0.000908437312987,1.0
0.241579115227,718.540584836,177.084398739,2515.06115231,1.0,1.0,195,0.000480872513143,1.0
-0.340156847219,1584.11626555,-535.347994517,5544.16881962,1.0,1.0,196,0.000234809498821,1.0
-0.293135400025,1596.80749373,-464.580803439,5588.62103329,1.0,1.0,197,0.000340700406093,1.0
-0.0892788927379,1669.95487913,-145.591722531,5844.77958174,1.0,1.0,198,0.000902775622387,1.0
-0.0264206138021,480.744497497,-9.20156470584,1682.58724681,1.0,1.0,199,0.000988691587811,1.0
0.150470118538,879.600348622,135.853568723,3078.70654926,1.0,1.0,200,0.000751515882822,1.0
0.181391154562,1946.88970967,356.648572241,6814.24095765,1.0,1.0,201,0.0006610461554,1.0
-0.506417257788,1595.33113837,-804.403220358,5583.30449222,1.0,1.0,202,4.04221363206e-05,1.0
-0.129352004884,1274.50630424,-161.359945692,4460.68151845,1.0,1.0,203,0.000809129344604,1.0
-0.423891713256,517.662041475,-215.932649649,1811.52042096,1.0,1.0,204,0.000105536381717,1.0
-0.177848469894,1174.82733521,-205.441243957,4111.77117931,1.0,1.0,205,0.000671646441204,1.0
-0.296178048021,1518.41724653,-446.221856158,5314.25303821,1.0,1.0,206,0.00033314908728,1.0
0.00175230046012,1966.77415538,6.94637925742,6883.71077043,1.0,1.0,207,0.000997317993036,1.0
0.0406403987253,565.887311605,26.4978859772,1980.6340389,1.0,1.0,208,0.000976976428992,1.0
-0.0891950982328,702.957635909,-59.2003753884,2460.28928911,1.0,1.0,209,0.000902944402357,1.0
-0.213013623075,1225.69139237,-257.588964261,4289.77076377,1.0,1.0,210,0.000565620300415,1.0
0.0870293304231,314.504383205,30.8711058855,1100.82626175,1.0,1.0,211,0.000907262429808,1.0
0.309420816077,1374.65431014,428.846658469,4811.50668008,1.0,1.0,212,0.000301371141424,1.0
0.119292238223,626.093526051,78.1880980595,2191.41084575,1.0,1.0,213,0.000834827464954,1.0
-0.0789336480354,794.69293747,-59.2280126225,2781.37002759,1.0,1.0,214,0.000922628388773,1.0
-0.171470327868,1500.92005439,-253.86325383,5253.10016112,1.0,1.0,215,0.000690614743955,1.0
-0.0165407906338,279.800916156,-1.12812837328,979.291627992,1.0,1.0,216,0.000993951168329,1.0
0.232958643187,1625.904594,382.268528169,5690.82915003,1.0,1.0,217,0.000506101090541,1.0
-0.262134988533,1624.20096938,-422.259902484,5684.51989834,1.0,1.0,218,0.000422493325183,1.0
0.303476348875,1155.87769243,354.281541844,4045.78435694,1.0,1.0,219,0.00031541346703,1.0
-0.0907189570543,51.2992297419,-1.15381261987,179.483800827,1.0,1.0,220,0.000899855267355,1.0
0.135449328372,1439.84973324,198.526679325,5039.56888089,1.0,1.0,221,0.000792962985499,1.0
0.139218057657,820.038997759,117.664236471,2870.2339448,1.0,1.0,222,0.000782768665699,1.0
0.127285638553,1233.67270064,160.528817467,4317.9435522,1.0,1.0,223,0.000814510751991,1.0
-0.0930182947438,1131.37866583,-101.738914205,3959.7602176,1.0,1.0,224,0.00089511572491,1.0
0.229559337123,400.214468688,95.3729681388,1400.91133194,1.0,1.0,225,0.000516145878193,1.0
0.0472691962068,1654.78053076,81.7201455876,5791.76494608,1.0,1.0,226,0.000969885806762,1.0
-0.385650328074,924.19629193,-352.916603188,3234.41706653,1.0,1.0,227,0.000155404416333,1.0
0.032699442091,1677.22843999,58.3444342469,5870.32242957,1.0,1.0,228,0.000984114627906,1.0
0.125435745842,1931.24694748,245.747401262,6759.45212121,1.0,1.0,229,0.000819284560126,1.0
0.334566273641,992.405351482,335.525360387,3473.65292658,1.0,1.0,230,0.000246146197387,1.0
-0.125416960732,1811.96823758,-223.7515493,6341.80103967,1.0,1.0,231,0.000819332820437,1.0
0.139963197719,432.491267201,64.0328607428,1513.81740944,1.0,1.0,232,0.000780735826273,1.0
0.110720796064,1712.97067583,193.161476863,5995.47486998,1.0,1.0,233,0.000855656805369,1.0
0.00314371246994,1376.68703063,7.82790818539,4818.4068078,1.0,1.0,234,0.000997233070397,1.0
-0.27218102587,1699.40251478,-459.045119838,5947.71827499,1.0,1.0,235,0.000395075412899,1.0
-0.352365326231,1189.80463808,-415.745899449,4164.06957756,1.0,1.0,236,0.000211260403388,1.0
0.0677539957355,639.169218167,46.806268482,2237.13969138,1.0,1.0,237,0.00094173649084,1.0
-0.396338940389,1688.31873445,-665.64645825,5908.83813332,1.0,1.0,238,0.000139987216132,1.0
-0.007596670035,1373.36037759,-6.93296562769,4806.7560039,1.0,1.0,239,0.00099663707188,1.0
-0.221769778612,1704.54049243,-374.515567641,5965.73648467,1.0,1.0,240,0.000539334038882,1.0
-0.0954093839667,38.5619434618,-0.179171270249,134.900015547,1.0,1.0,241,0.000890088743091,1.0
-0.339481944444,86.350771153,-25.8145276953,301.990061674,1.0,1.0,242,0.000236159675752,1.0
0.00924940233661,161.686718967,4.99550551621,565.909990967,1.0,1.0,243,0.000996290277016,1.0
0.0603914504416,492.952153201,33.2700955301,1725.37481022,1.0,1.0,244,0.000952908569964,1.0
0.0387355231393,785.43975921,33.9244199674,2749.0662721,1.0,1.0,245,0.000978824675835,1.0
-0.122417992159,1020.36982053,-121.411624689,3571.20867928,1.0,1.0,246,0.000826980396925,1.0
0.0417433862226,1361.73939085,60.3436133267,4766.11708833,1.0,1.0,247,0.000975867356828,1.0
-0.363956727341,923.873156059,-332.749850357,3233.3012765,1.0,1.0,248,0.000190433263194,1.0
-0.00434101167956,191.874403086,2.6670709752,671.557372091,1.0,1.0,249,0.000997121368421,1.0
-0.161691892598,550.313377881,-85.4812115914,1925.98363826,1.0,1.0,250,0.000719318833271,1.0
-0.351755914769,1540.2981731,-538.308992895,5390.7973767,1.0,1.0,251,0.000212396594597,1.0
-0.0631079090581,316.209102589,-16.4552952895,1106.68768352,1.0,1.0,252,0.000948920904169,1.0
0.0985485030574,1107.85961177,112.677906338,3877.57762514,1.0,1.0,253,0.000883340247614,1.0
-0.123721264165,548.57395509,-64.3702632119,1919.92223793,1.0,1.0,254,0.000823670985616,1.0
-0.0331514975928,1612.08906574,-49.9431667825,5642.28852406,1.0,1.0,255,0.000983748503536,1.0
-0.122617376534,876.500013023,-103.974132129,3067.66421342,1.0,1.0,256,0.000826475511865,1.0
0.26253198166,1347.101983,357.157353094,4715.04071288,1.0,1.0,257,0.000421394746083,1.0
0.0486798041075,1342.08303162,68.8323390754,4697.32468655,1.0,1.0,258,0.000968246311905,1.0
-0.194750117813,23.6507831196,-1.10599279892,82.6414158363,1.0,1.0,259,0.000620802469072,1.0
0.0269665559865,432.980078839,15.1759815371,1515.44915253,1.0,1.0,260,0.00098833144455,1.0
-0.19735811229,1357.67874107,-264.448913434,4751.73744306,1.0,1.0,261,0.000612917439936,1.0
0.241956516636,1959.20932525,477.543463698,6857.40200793,1.0,1.0,262,0.000479776850816,1.0
0.417573442417,1747.443058,733.185813159,6116.34300442,1.0,1.0,263,0.000112788378165,1.0
-0.153093415511,348.788508761,-49.8972240971,1220.65261527,1.0,1.0,264,0.000744072240485,1.0
-0.0909878180296,1423.45313714,-126.016895016,4982.02228853,1.0,1.0,265,0.000899305917559,1.0
0.337593198575,1180.46063631,402.015482005,4131.84854234,1.0,1.0,266,0.000239965089994,1.0
-0.252448098732,78.5032478344,-16.3179956601,274.584653751,1.0,1.0,267,0.000449655852987,1.0
0.171811397825,369.274140887,66.9455063266,1292.57976108,1.0,1.0,268,0.000689604741928,1.0
-0.172669991118,1298.35488119,-220.686925803,4544.12121516,1.0,1.0,269,0.000687059899271,1.0
-0.466390669439,608.463505425,-280.281701624,2129.29579552,1.0,1.0,270,6.57661221108e-05,1.0
0.0733078012609,1004.39080806,77.1296817452,3515.41914366,1.0,1.0,271,0.000932559194989,1.0
-0.239091458588,1919.87091068,-455.524736335,6719.38082337,1.0,1.0,272,0.000488113998148,1.0
0.194375668544,454.537740549,91.8510771974,1591.01815489,1.0,1.0,273,0.000621934196934,1.0
-0.272660087944,285.612685207,-74.3751798663,999.453536162,1.0,1.0,274,0.000393788517071,1.0
0.151431976391,668.700784135,104.762681356,2340.55874686,1.0,1.0,275,0.000748792948113,1.0
0.0863916214773,833.139093787,75.4762372284,2916.04730239,1.0,1.0,276,0.000908517497742,1.0
